SK_ID_CURR,avg_income
243794,7.585609016038145
245618,7.585609016038145
412758,7.585580912863071
224442,7.585548126088667
313568,7.585548126088667
412379,7.585548126088667
430098,7.585548126088667
205679,7.585462881801631
160949,7.585335018963337
299851,7.585335018963337
301456,7.585335018963337
351620,7.585335018963337
284899,7.58524369100366
391448,7.58524369100366
197785,7.585187490275401
129254,7.5851219238116645
234512,7.584979867028748
186686,7.584951456310679
247871,7.584951456310679
301071,7.584951456310679
153510,7.584878401155791
337741,7.584802303532552
279200,7.584730320699708
161313,7.584695769425249
190342,7.584695769425249
248964,7.584695769425249
296071,7.584695769425249
399674,7.584695769425249
312260,7.584513146489454
356778,7.5844633417605145
386393,7.5844633417605145
220802,7.584440099777523
404272,7.584440099777523
255094,7.584376185058779
214370,7.584269662921348
328453,7.584269662921348
393236,7.584269662921348
420552,7.584269662921348
124926,7.58405662762282
143542,7.58405662762282
244078,7.58405662762282
264068,7.58405662762282
269799,7.58405662762282
292934,7.58405662762282
404386,7.58405662762282
448870,7.58405662762282
255664,7.584019034400714
233621,7.583965330444204
410677,7.5839288121882165
290213,7.583843604291894
318896,7.583843604291894
423589,7.583843604291894
105330,7.58382118147951
169516,7.583782742681048
238836,7.583782742681048
240429,7.583782742681048
310190,7.583782742681048
434911,7.583782742681048
107449,7.583737097113967
167532,7.583528722157093
108109,7.583477034017871
157800,7.583417593528817
218210,7.583417593528817
231302,7.583417593528817
234369,7.583417593528817
386555,7.583417593528817
430457,7.583417593528817
446167,7.583417593528817
255917,7.583204606094649
222196,7.58312269103636
135903,7.583098116863968
270733,7.583098116863968
305878,7.583098116863968
108364,7.583052479537795
396402,7.583052479537795
194974,7.583003142505807
210793,7.582991630624052
296166,7.582991630624052
241751,7.582973111583266
160265,7.582906443785387
263378,7.582906443785387
279528,7.582906443785387
371071,7.582906443785387
229956,7.58280069726903
189560,7.582778667116017
236729,7.582778667116017
191048,7.582687400702903
452169,7.582687400702903
181485,7.58259613648673
366095,7.582565715569535
279501,7.58237643534698
142280,7.582139848357203
166504,7.582139848357203
176286,7.582139848357203
185490,7.582139848357203
210273,7.582139848357203
272328,7.582139848357203
128234,7.581957348481201
333253,7.581957348481201
382647,7.581957348481201
104770,7.581884350990699
252961,7.581884350990699
344965,7.581884350990699
378281,7.581820479339539
159083,7.581803671189146
399658,7.581764122893954
207084,7.581714028978996
419471,7.581683615139299
199437,7.58159237508424
277973,7.58159237508424
215991,7.58150113722517
339534,7.58150113722517
190570,7.5814301759640585
256609,7.581373407911585
326479,7.581373407911585
390266,7.581288257426855
445657,7.581288257426855
330073,7.5812767507512975
381276,7.5812767507512975
116751,7.580862533692723
171230,7.580862533692723
204992,7.580862533692723
228549,7.580862533692723
269675,7.580862533692723
359829,7.580862533692723
371656,7.580862533692723
410537,7.580862533692723
418459,7.580862533692723
284107,7.580720636406177
317763,7.580720636406177
180696,7.580637169895456
269791,7.580586414132217
209527,7.580543272267846
229859,7.580543272267846
235577,7.5804976656880205
285708,7.580484152732717
165355,7.580436857768544
310521,7.580436857768544
215511,7.580365916428805
194095,7.580351728320194
286700,7.580351728320194
114779,7.580224037732671
430331,7.580224037732671
439981,7.580224037732671
212251,7.580196279478541
353315,7.580132832803927
433393,7.580132832803927
226453,7.580011229646266
219301,7.5799048300838
372917,7.579886054000496
169380,7.579768035035372
223243,7.579683855921223
176613,7.5795856493178375
212049,7.5795856493178375
215994,7.5795856493178375
298910,7.5795856493178375
402948,7.5795856493178375
430330,7.5795856493178375
451533,7.5795856493178375
213783,7.579403272377286
219246,7.579403272377286
255665,7.579330324058478
447115,7.579330324058478
147101,7.579160116775208
270606,7.579160116775208
112261,7.578947368421052
155351,7.578947368421052
177274,7.578947368421052
284598,7.578947368421052
442450,7.578947368421052
107540,7.5788197251414715
125236,7.5788197251414715
151799,7.5788197251414715
199562,7.5788197251414715
287304,7.5788197251414715
295383,7.5788197251414715
116074,7.578734632010329
347244,7.578734632010329
398984,7.578673852372245
140748,7.578628268283441
219964,7.578628268283441
267229,7.578628268283441
425796,7.578592814371257
102660,7.578309195015157
125789,7.578309195015157
145837,7.578309195015157
148516,7.578309195015157
150108,7.578309195015157
182768,7.578309195015157
182872,7.578309195015157
211767,7.578309195015157
253458,7.578309195015157
392233,7.578309195015157
118875,7.578149668455952
203247,7.577944572748268
269857,7.577944572748268
278249,7.577944572748268
410091,7.577944572748268
115611,7.577883805781645
287306,7.577883805781645
352299,7.577883805781645
363312,7.577883805781645
366249,7.577883805781645
303267,7.577798733665634
359219,7.577798733665634
429431,7.577798733665634
449587,7.577798733665634
202685,7.577671129072998
291134,7.577671129072998
345349,7.577671129072998
139028,7.577579985566515
307213,7.577579985566515
177754,7.577481454512356
169938,7.577458464301751
357624,7.577458464301751
304567,7.577352136392339
128511,7.577288341079006
206958,7.577288341079006
216242,7.577288341079006
126149,7.5772294540509035
114995,7.5771749298409725
285257,7.577033170567436
293492,7.577033170567436
345684,7.577033170567436
448929,7.577033170567436
323831,7.576917189652534
406432,7.576850916438159
123990,7.576778017241379
356435,7.576778017241379
116848,7.576764588594975
367142,7.576714231594899
227300,7.576607924570659
304414,7.576607924570659
300216,7.576554772177207
197485,7.57650787362583
167126,7.576486434481431
309823,7.576486434481431
435615,7.576395319471336
409775,7.5763373383332056
443357,7.5763373383332056
129487,7.5762677621388645
229237,7.5762677621388645
353721,7.5762677621388645
219659,7.576213096025494
231862,7.576182726303384
352533,7.576182726303384
188758,7.576132706115375
231179,7.57612198758959
290215,7.57612198758959
240762,7.576076434193358
115885,7.575757575757576
162256,7.575757575757576
200302,7.575757575757576
231271,7.575757575757576
312747,7.575757575757576
314371,7.575757575757576
314669,7.575757575757576
349915,7.575757575757576
372414,7.575757575757576
376657,7.575757575757576
448059,7.575757575757576
287505,7.575438744160599
289540,7.575393198980328
325699,7.575393198980328
362809,7.575332472925201
366064,7.575332472925201
400175,7.575285242222083
452765,7.575247458083631
263483,7.575177901905272
310689,7.575177901905272
152852,7.575086382564011
258799,7.575086382564011
100516,7.575028857252789
292973,7.575007426477869
293704,7.5749846970006125
115559,7.574907417798227
185906,7.574907417798227
241351,7.574907417798227
314117,7.574907417798227
406601,7.574907417798227
396628,7.574801161469511
145302,7.574737409103151
180367,7.574737409103151
333017,7.574737409103151
451329,7.574664550569904
211179,7.574632407544928
105633,7.574482410368625
147442,7.574482410368625
376572,7.574482410368625
324798,7.574340751823453
238489,7.574300278926613
315319,7.574300278926613
165411,7.574227428802262
244243,7.574227428802262
411243,7.574227428802262
250991,7.574172689235451
166399,7.5741636860929935
420912,7.5741636860929935
103267,7.574094401756311
207672,7.574079815741684
307514,7.574057450628366
398538,7.574057450628366
375917,7.5739360423178645
413267,7.5739360423178645
174184,7.573844988639233
243862,7.573717517167093
270848,7.573717517167093
319679,7.573717517167093
398758,7.573717517167093
447834,7.573717517167093
296373,7.57370106954775
134011,7.5736325385694245
154458,7.5735718407386035
377490,7.5735718407386035
345852,7.5735401726913505
263670,7.573507573507573
310326,7.5734394124847
311564,7.57336699274219
449500,7.57336699274219
238810,7.573305715580297
122423,7.573207674183776
253987,7.573207674183776
264745,7.573207674183776
346947,7.573207674183776
366515,7.573207674183776
393235,7.573207674183776
400706,7.573207674183776
403593,7.573207674183776
326548,7.573025604038947
388975,7.572843542648331
252083,7.572782857463398
273653,7.572782857463398
109528,7.572697899838449
158118,7.572697899838449
238494,7.572697899838449
260134,7.572680322636802
196765,7.572570466975179
265167,7.572570466975179
447259,7.572479446127217
139350,7.572358088400269
365205,7.572240919113381
234244,7.572216509301674
191043,7.572188194117251
258862,7.572188194117251
177049,7.572115384615385
262892,7.572115384615385
339738,7.572115384615385
365387,7.572115384615385
375334,7.571933366986371
396215,7.571933366986371
285696,7.571774108739089
119173,7.571751358107783
125545,7.571678557006327
295983,7.571678557006327
241310,7.571660356949702
141183,7.571633592319493
265830,7.571508693213684
398030,7.571387366599366
161081,7.571296374190292
222807,7.571296374190292
445148,7.571296374190292
290972,7.57125890736342
229625,7.571182053494391
127150,7.571168988491823
156012,7.571084067074197
373695,7.571084067074197
114285,7.5710234100850835
390815,7.5710234100850835
394656,7.570977917981073
292719,7.570736434108527
260152,7.570715474209651
134645,7.570659488559892
204944,7.570659488559892
207056,7.570659488559892
263674,7.570659488559892
269269,7.570659488559892
315135,7.570659488559892
357539,7.570659488559892
364144,7.570659488559892
385964,7.570659488559892
393036,7.570659488559892
415790,7.570659488559892
432791,7.570659488559892
392541,7.570509648688768
204508,7.570295602018746
202308,7.57023495766276
124791,7.570150057196689
312957,7.570150057196689
400758,7.570093457943925
126670,7.5700562220549825
173972,7.569964826426059
166546,7.5699317504565995
293305,7.5699317504565995
349928,7.5699317504565995
364054,7.5699317504565995
261536,7.569875776397516
168785,7.569840793030941
108745,7.56981047437479
343296,7.56981047437479
196355,7.569783945749882
362535,7.569640694388373
383382,7.569640694388373
188002,7.569567933868409
389076,7.56947518178944
187742,7.569386038687973
312786,7.569386038687973
117024,7.569204152249135
202102,7.569109258446687
378243,7.569067743156301
297638,7.569050991501417
403323,7.569011576135352
407515,7.569011576135352
139873,7.568961650594304
237040,7.568961650594304
435703,7.568961650594304
303789,7.568896364342089
258913,7.5688404055937335
122021,7.568749474392398
228215,7.568749474392398
353341,7.568622174381055
367560,7.568622174381055
318228,7.568537310085777
453270,7.568476693897165
301802,7.568425228084093
420937,7.568325157673441
148332,7.568113017154389
159928,7.568113017154389
226993,7.568113017154389
250075,7.568113017154389
269025,7.568113017154389
334778,7.568113017154389
379263,7.568113017154389
382291,7.568113017154389
399238,7.568113017154389
412798,7.568113017154389
446559,7.568113017154389
117301,7.5677948286735335
428498,7.567749375360369
170979,7.567603928427284
268923,7.567603928427284
296112,7.567493864194164
243688,7.567482088685213
280551,7.567476666946944
455066,7.567476666946944
126394,7.567385768510066
226513,7.567385768510066
359542,7.567385768510066
131212,7.567264573991031
222260,7.567264573991031
245985,7.567264573991031
248225,7.567264573991031
272246,7.567264573991031
285270,7.567264573991031
423824,7.567264573991031
153943,7.567094908185915
360829,7.567094908185915
102892,7.567022196598443
341161,7.566938300349244
435691,7.566911112149096
426091,7.566895744991958
204352,7.566840423743064
239074,7.566840423743064
420078,7.566840423743064
109626,7.566793298872766
133949,7.566658659620466
147440,7.566585956416465
252673,7.566585956416465
316810,7.566585956416465
419721,7.566585956416465
326864,7.566557683325549
360396,7.566522342259027
325007,7.566462167689162
150693,7.566416321040242
377147,7.566416321040242
438689,7.566416321040242
192046,7.566391375302903
246882,7.5662951575710995
184599,7.566204287515763
271231,7.566204287515763
422948,7.566204287515763
145492,7.566077073105118
212663,7.566077073105118
345556,7.566077073105118
123181,7.565992265874573
173989,7.565992265874573
174927,7.565992265874573
206098,7.565992265874573
375803,7.56595964821521
172062,7.565931690445309
116019,7.565886259509899
129248,7.565568258238063
173088,7.565568258238063
202555,7.565568258238063
280065,7.565568258238063
297498,7.565568258238063
310652,7.565568258238063
356405,7.565568258238063
359347,7.565568258238063
359852,7.565568258238063
372733,7.565568258238063
407224,7.565568258238063
435368,7.565568258238063
449425,7.565568258238063
236197,7.565379825653798
154616,7.565337001375516
323657,7.56520486094433
434726,7.56520486094433
437696,7.56520486094433
440840,7.56520486094433
256109,7.565144298122723
269154,7.565144298122723
323741,7.565144298122723
424229,7.565144298122723
217032,7.5650595118014925
327825,7.5650595118014925
448009,7.5650595118014925
127434,7.5650118203309695
149955,7.564932335882996
158585,7.564932335882996
160916,7.564932335882996
307146,7.564932335882996
318249,7.564932335882996
326158,7.564932335882996
161448,7.564841498559078
412771,7.564841498559078
161651,7.564614414793024
378709,7.564614414793024
150722,7.564550833781603
321408,7.564550833781603
426468,7.564550833781603
299953,7.564478171077278
386100,7.564478171077278
401237,7.564478171077278
348259,7.564399618372632
393868,7.5641306730980045
134476,7.564114878493901
392227,7.564084605687071
226825,7.564042224164593
447871,7.564042224164593
153745,7.563872702823846
209224,7.563872702823846
241843,7.563872702823846
445596,7.563872702823846
146355,7.563751620803918
149063,7.563751620803918
191348,7.563751620803918
278809,7.563751620803918
291121,7.563731440844149
396314,7.563731440844149
242234,7.563660811832927
321375,7.563660811832927
404269,7.563660811832927
433001,7.563660811832927
452374,7.563660811832927
282488,7.563533682936668
344373,7.563533682936668
326643,7.563479200432199
329996,7.563448932713317
375045,7.563448932713317
178004,7.563388398002305
205203,7.563342997604941
434407,7.563342997604941
104245,7.563025210084033
106023,7.563025210084033
121401,7.563025210084033
127009,7.563025210084033
253954,7.563025210084033
295613,7.563025210084033
373267,7.563025210084033
443855,7.563025210084033
447266,7.563025210084033
273273,7.562707449266838
273602,7.562690725752952
347478,7.562681686046512
266492,7.562601534928016
351192,7.562601534928016
140097,7.562516805592901
310620,7.562516805592901
351576,7.562516805592901
445253,7.562516805592901
397845,7.5624725997369575
184629,7.562389715149988
313822,7.562389715149988
439804,7.562373421812384
284978,7.562298938877419
426924,7.562298938877419
145938,7.56223085810314
224654,7.562177907237285
348900,7.562177907237285
178111,7.562021845840888
283759,7.562008469449486
377560,7.562008469449486
382658,7.562008469449486
416413,7.562008469449486
338952,7.56199473158325
115862,7.561966111188909
274719,7.561869844179652
164797,7.5617543270038645
226444,7.561613144137416
159764,7.561572807143886
330443,7.561572807143886
371871,7.561572807143886
449507,7.561572807143886
120367,7.561500201640006
380218,7.561500201640006
211715,7.561367621274108
302486,7.561330794219782
443127,7.561307901907357
198518,7.561209793566971
396673,7.561209793566971
379682,7.560992002150682
109279,7.5609073088770655
374555,7.5609073088770655
158704,7.560846814843263
228959,7.560846814843263
258067,7.560846814843263
174973,7.560782763391975
404593,7.560756075607561
176310,7.560714831220406
420463,7.560621196984833
108610,7.560483870967742
178542,7.560483870967742
267642,7.560483870967742
339246,7.560483870967742
413176,7.560483870967742
176903,7.560201605376143
182971,7.560201605376143
151689,7.560166323659121
408798,7.560120961935391
173261,7.560060480483844
193935,7.560060480483844
202195,7.560060480483844
103553,7.560051472690878
179487,7.559975808077414
284367,7.559975808077414
337409,7.559975808077414
421002,7.5597580877411925
